"tconst","title","FirstGenre","genres","titleType","runtimeMinutes","isAdult","averageRating","numVotes","directors","primaryName","birthYear","deathYear","primaryProfession"
"tt7298400","Jiang hu er nü","Crime","Crime,Drama,Romance","movie","136","0",7,10293,"nm0422605","Zhangke Jia","1970",NA,"producer,director,writer"
"tt8862524","Working Class Boy","Documentary","Documentary","movie","104","0",7.6,197,"nm0423623","Mark Joffe","1956",NA,"director,assistant_director,producer"
"tt6768634","Hold the Sunset","Comedy","Comedy","tvSeries","30","0",5.7,854,"nm0426183","Sandy Johnson","1953",NA,"director,actor,producer"
"tt4520518","Darkness Reigns","Horror","Horror","movie","75","0",3.9,646,"nm0427478","Andrew P. Jones","1966",NA,"editor,producer,writer"
"tt7413472","Happy Ending","Comedy","Comedy,Drama,Romance","movie","96","0",5.8,626,"nm0429734","Hella Joof","1962",NA,"actress,producer,director"
"tt8962486","Thattum Purath Achuthan","Comedy","Comedy,Drama,Musical","movie","142","0",4.8,347,"nm0430485","Lal Jose","1966",NA,"director,actor,assistant_director"
"tt8448280","Staten och kapitalet","Documentary","Documentary","tvMovie","59","0",7.4,5,"nm0432385","Staffan Julén","1957",NA,"director,writer,producer"
"tt8363502","Das Leben vor mir","Comedy","Comedy,Drama","tvMovie","90","0",5,29,"nm0433141","Anna Justice","1962","2021","director,writer,actress"
"tt8000314","Peledu kalnas","Drama","Drama","movie","128","0",7,658,"nm0433347","Audrius Juzenas","1963",NA,"director,editor,producer"
"tt1523399","Mind of Its Own","Comedy","Comedy,Fantasy","movie","96","0",7.4,45,"nm0434086","Jason Kabolati","1967",NA,"producer,writer,director"
"tt6689734","Aami","Biography","Biography,Drama","movie","155","0",6.6,484,"nm0436382","Kamal","1957",NA,"director,writer,assistant_director"
"tt8669070","Si Doel: The Movie","Drama","Drama,Romance","movie","85","0",6.8,434,"nm0439834","Rano Karno","1960",NA,"actor,director,writer"
"tt8574114","Hymn of Hate","Drama","Drama,Short","short","11","0",7.4,22,"nm0447849","Matt Kennard","1982",NA,"actor,producer,writer"
"tt9077914","Marie Brand und das Verhängnis der Liebe","Crime","Crime","tvEpisode","89","0",6.8,37,"nm0448395","Judith Kennel","1958",NA,"director,assistant_director,writer"
"tt8231858","The Birds Sing Too Loud","Comedy","Comedy,Short","short","15","0",8.1,15,"nm0448579","Jack Kenny","1958",NA,"producer,writer,music_department"
"tt4068576","The Nightingale","Adventure","Adventure,Drama,Thriller","movie","136","0",7.3,34299,"nm0448768","Jennifer Kent","1969",NA,"actress,director,writer"
"tt7934408","Le'Heir et Ha'dov","Thriller","Thriller","tvSeries","36","0",7.8,46,"nm0449289","Keren Margalit","1971",NA,"writer,director,producer"
"tt8342946","Tig Notaro: Happy to Be Here","Comedy","Comedy","tvSpecial","58","0",6.6,1498,"nm0449299","Tig Notaro","1971",NA,"actress,writer,producer"
"tt4121152","The Divide","Western","Western","movie","104","0",6.3,122,"nm0455133","Perry King","1948",NA,"actor,director,producer"
"tt6143850","Distorted","Crime","Crime,Mystery,Thriller","movie","86","0",4.5,8288,"nm0455203","Rob W. King","1959",NA,"director,writer,producer"
"tt6260830","Spätwerk","Drama","Drama","tvMovie","90","0",6,48,"nm0459080","Andreas Kleinert","1962",NA,"director,writer,assistant_director"
"tt9516164","Das Märchen von der Regentrude","Family","Family,Fantasy","tvMovie","58","0",6,67,"nm0461278","Klaus Knoesel","1964",NA,"director,producer,actor"
"tt8308330","Ulaskawienie","Drama","Drama","movie","100","0",6.4,139,"nm0464383","Jan Jakub Kolski","1956",NA,"director,writer,cinematographer"
"tt8286436","Unas Preguntas","Documentary","Documentary","movie","237","0",7.7,15,"nm0465310","Kristina Konrad","1953",NA,"producer,director,writer"
"tt6710472","Olesya","Comedy","Comedy,Drama,Fantasy","short","22","0",5.3,40,"nm0465372","Grigoriy Konstantinopolskiy","1964",NA,"director,writer,actor"
"tt8075192","Manbiki kazoku","Crime","Crime,Drama,Thriller","movie","121","0",7.9,83410,"nm0466153","Kore-eda Hirokazu","1962",NA,"director,writer,editor"
"tt8717008","The Rise and Fall of Nokia","Documentary","Documentary,History","movie","59","0",6.7,114,"nm0467145","Arto Koskinen","1962",NA,"director,writer,sound_department"
"tt8530866","Spitak","Action","Action,Drama","movie","98","0",5.8,512,"nm0467811","Aleksandr Kott","1973",NA,"director,producer,writer"
"tt2458010","Sleeping Dogs Lie","Drama","Drama,Mystery,Thriller","movie","73","0",3.4,172,"nm0468371","Konstantinos Kovas","1966",NA,"editorial_department,actor,director"
"tt8936588","Posledný autoportrét","Documentary","Documentary","movie","72","0",7.5,20,"nm0473552","Marek Kubos","1970",NA,"director,writer,cinematographer"
"tt9402530","Baat go leuiyan, yat toi hei","Drama","Drama","movie","100","0",6.3,48,"nm0477102","Stanley Kwan","1957",NA,"director,producer,assistant_director"
"tt6268812","In My Room","Drama","Drama,Sci-Fi","movie","119","0",6.2,1226,"nm0477823","Ulrich Köhler","1969",NA,"director,writer,camera_department"
"tt7317256","It is Not the Pornographer That is Perverse...","Comedy","Comedy,Drama,Romance","movie","69","0",5,147,"nm0478418","Bruce La Bruce","1964",NA,"director,writer,producer"
"tt8269100","Valentin, Pierre y Catalina","Adult","Adult,Short","short","28","1",6.9,30,"nm0478418","Bruce La Bruce","1964",NA,"director,writer,producer"
"tt8269014","Scotch Egg","Adult","Adult,Short","short","20","1",4.8,11,"nm0478418","Bruce La Bruce","1964",NA,"director,writer,producer"
"tt6212586","Custody Road","Drama","Drama","movie","100","0",7,25,"nm0480381","John Lacy","1965",NA,"actor,director,writer"
"tt9021260","Parque Central","Comedy","Comedy,Drama","movie","84","0",4.6,5,"nm0482901","Luis Alberto Lamata","1959",NA,"director,writer,producer"
"tt6908854","Les quatre soeurs","Documentary","Documentary,History","tvSeries","273","0",8.2,209,"nm0487351","Claude Lanzmann","1925","2018","director,writer,producer"
"tt8022280","The Magic Diner Part II","Comedy","Comedy,Short","short","5","0",6.5,163,"nm0489256","Niclas Larsson","1990",NA,"actor,director,writer"
"tt9060526","Mo Amer: The Vagabond","Comedy","Comedy,Documentary","tvSpecial","56","0",7.3,1063,"nm0490133","Stan Lathan","1945",NA,"director,producer,writer"
"tt9372628","Xin jiang shi xian sheng 2","Comedy","Comedy,Horror","movie","88","0",4.6,21,"nm0490605","Ricky Lau","1949",NA,"director,actor,cinematographer"
"tt2315596","Galveston","Action","Action,Crime,Drama","movie","93","0",6.2,15835,"nm0491259","Mélanie Laurent","1983",NA,"actress,director,writer"
"tt9034530","Zhao dao ni","Drama","Drama,Mystery","movie","102","0",6.5,339,"nm0494702","Yue Lü","1957",NA,"cinematographer,director,actor"
"tt9569306","Bad Girl Avenue","Comedy","Comedy","movie","81","0",4.8,18,"nm0501365","Klaus Lemke","1940","2022","director,writer,actor"
"tt6987770","Destination Wedding","Comedy","Comedy,Drama,Romance","movie","87","0",6,32356,"nm0505741","Victor Levin","1961",NA,"producer,writer,miscellaneous"
"tt6205872","Assassination Nation","Action","Action,Comedy,Crime","movie","108","0",6,21234,"nm0506094","Sam Levinson","1985",NA,"writer,producer,director"
"tt9413316","A Different Beyond","Sci-Fi","Sci-Fi,Short","short","10","0",6.3,22,"nm0508732","Matthew Libatique","1968",NA,"cinematographer,camera_department,producer"
"tt6150962","Song of Back and Neck","Comedy","Comedy,Romance","movie","85","0",5.6,257,"nm0509425","Paul Lieberstein","1967",NA,"producer,actor,writer"
"tt6917242","Made in Italy","Comedy","Comedy,Drama","movie","100","0",5.8,1326,"nm0509870","Luciano Ligabue","1960",NA,"music_artist,actor,composer"
"tt7949540","Benidorm: 10 Years on Holiday","Documentary","Documentary","tvMovie","60","0",7.9,45,"nm0514476","Derren Litten","1970",NA,"writer,actor,producer"
"tt7529350","Van Gogi","Drama","Drama","movie","103","0",6.4,394,"nm0515360","Sergey Livnev","1964",NA,"producer,writer,director"
"tt7851964","Averno","Adventure","Adventure","movie","87","0",5.1,143,"nm0516392","Marcos Loayza","1959",NA,"director,writer,producer"
"tt7280926","The Trolley","Documentary","Documentary","movie","46","0",7.9,16,"nm0522844","Stephen Low","1951",NA,"director,writer,producer"
"tt8032870","El proxeneta. Paso corto, mala leche","Documentary","Documentary","movie","79","0",6.6,8,"nm0523592","Mabel Lozano","1967",NA,"actress,director,writer"
"tt8282042","Donbass","Drama","Drama","movie","122","0",6.6,4839,"nm0523665","Sergey Loznitsa","1964",NA,"director,producer,writer"
"tt7990058","Den' Pobedy","Documentary","Documentary","movie","94","0",5.9,254,"nm0523665","Sergey Loznitsa","1964",NA,"director,producer,writer"
"tt8551392","Malo se sjecam tog dana","Drama","Drama,Family,Short","short","20","0",6.8,11,"nm0524494","Leon Lucev","1970",NA,"actor,director,producer"
"tt8920938","Torvill & Dean","Biography","Biography,Drama,Sport","tvMovie","95","0",6.5,471,"nm0533564","Gillies MacKinnon","1948",NA,"director,writer,soundtrack"
"tt9010228","Konna yofuke ni banana kayo: Kanashiki jitsuwa","Comedy","Comedy,Drama","movie","120","0",6.4,306,"nm0535351","Tetsu Maeda","1972",NA,"director,writer,assistant_director"
"tt8667408","Happily Never After","Comedy","Comedy,Drama,Short","short","5","0",5.9,9,"nm0536423","Nanna Kristín Magnúsdóttir","1974",NA,"actress,director,writer"
"tt6788904","Tijuana Jackson: Purpose Over Prison","Comedy","Comedy","movie","93","0",5.9,674,"nm0539082","Romany Malco","1968",NA,"actor,soundtrack,writer"
"tt6205658","Blindsided","Mystery","Mystery,Thriller","movie","90","0",5.4,77,"nm0541909","Louis Mandylor","1966",NA,"actor,producer,director"
"tt9024664","Me Shivaji Park","Crime","Crime","movie","126","0",6.9,179,"nm0542498","Mahesh Manjrekar","1953",NA,"writer,producer,actor"
"tt8647924","Svideteli Putina","Documentary","Documentary","movie","102","0",7,1459,"nm0543882","Vitaliy Manskiy","1963",NA,"director,writer,cinematographer"
"tt8650146","Soul's Redemption: a Pocket Guide","Drama","Drama","movie","90","0",6.6,59,"nm0546686","Nicolae Margineanu","1938",NA,"director,producer,writer"
"tt10097654","Kto ty?","Crime","Crime","tvSeries","45","0",6.2,18,"nm0558341","Anatoliy Mateshko","1953",NA,"director,actor,writer"
"tt8512746","Kuntilanak","Comedy","Comedy,Horror,Mystery","movie","105","0",4.5,790,"nm0559285","Rizal Mantovani","1967",NA,"director,writer,production_designer"
"tt10178972","Bayi Gaib: Bayi Tumbal Bayi Mati","Horror","Horror","movie","93","0",5.1,39,"nm0559285","Rizal Mantovani","1967",NA,"director,writer,production_designer"
"tt7946644","Eiffel I'm in Love 2","Comedy","Comedy,Drama,Romance","movie","117","0",6.2,430,"nm0559285","Rizal Mantovani","1967",NA,"director,writer,production_designer"
"tt8463712","Phaidros","Drama","Drama","movie","98","0",5.1,13,"nm0560510","Mara Mattuschka","1959",NA,"director,writer,editor"
"tt6342324","Dirty Bomb","Drama","Drama,History,Short","short","15","0",8.4,27,"nm0564559","Valerie McCaffrey","1955",NA,"casting_director,manager,producer"
"tt8398704","Bill Maher: Live from Oklahoma","Comedy","Comedy","tvSpecial","65","0",6.3,636,"nm0565063","Beth McCarthy-Miller","1963",NA,"director,producer,assistant_director"
"tt8111510","Chapter 5: An Agent Crowns","Comedy","Comedy,Drama","tvEpisode","25","0",7.7,1072,"nm0565063","Beth McCarthy-Miller","1963",NA,"director,producer,assistant_director"
"tt6266538","Vice","Biography","Biography,Comedy,Drama","movie","132","0",7.2,158086,"nm0570912","Adam McKay","1968",NA,"producer,writer,director"
"tt8410398","Holy Mountain","Documentary","Documentary","movie","80","0",6.2,14,"nm0582260","Reinhold Messner","1944",NA,"director,writer,cinematographer"
"tt8093714","Walmart: The Box","Short","Short","video","1","0",5.7,42,"nm0583600","Nancy Meyers","1949",NA,"writer,producer,director"
"tt11235566","Yves Saint Laurent: The Last Collections","Documentary","Documentary","movie","74","0",5.4,7,"nm0583725","Olivier Meyrou","1966",NA,"director,writer,producer"
"tt8269466","Sympathisanten: Unser Deutscher Herbst","Documentary","Documentary","movie","101","0",6.2,43,"nm0595436","Felix Moeller","1965",NA,"actor,producer,director"
"tt8574290","The Girl in the Bathtub","Biography","Biography,Drama,Mystery","tvMovie","86","0",5.5,1067,"nm0597673","Karen Moncrieff","1963",NA,"actress,director,writer"
"tt7901640","Gewoon vrienden","Comedy","Comedy,Romance","tvMovie","80","0",7.2,4595,"nm0597687","Annemarie van de Mond","1962",NA,"script_department,director,assistant_director"
"tt8632862","Fahrenheit 11/9","Documentary","Documentary","movie","128","0",7.2,20160,"nm0601619","Michael Moore","1954",NA,"director,producer,writer"
"tt8024832","Aquaparque","Adventure","Adventure,Short","short","17","0",6.1,41,"nm0603502","Ana Moreira","1980",NA,"actress,director,writer"
"tt6850820","Peppermint","Action","Action,Thriller","movie","101","0",6.5,69205,"nm0603628","Pierre Morel","1964",NA,"camera_department,cinematographer,director"
"tt9015532","Santiago, Italia","Documentary","Documentary,History","movie","80","0",7.2,980,"nm0604335","Nanni Moretti","1953",NA,"producer,writer,director"
"tt9149786","All You Ever Wished For","Fantasy","Fantasy,Romance","movie","86","0",4.7,326,"nm0607454","Barry Morrow","1948",NA,"writer,producer,actor"
"tt12670812","Dvoynaya zhizn","Crime","Crime,Romance","tvSeries","50","0",4.4,6,"nm0610619","Igor Muzhzhukhin","1962",NA,"director,actor,writer"
"tt7938400","Saat Din Mohabbat In","Comedy","Comedy,Fantasy,Romance","movie","138","0",4.4,731,"nm0618587","Farjad Nabi","1969",NA,"director,writer,cinematographer"
"tt8223576","Magische Momente: Pauls Weihnachtswunsch","Family","Family","tvMovie","90","0",6.1,18,"nm0618996","Vivian Naefe","1956",NA,"director,writer,production_manager"
"tt8705106","Proud Mary: If Looks Could Kill","Crime","Crime,Short","short","4","0",5.9,150,"nm0619836","Babak Najafi","1975",NA,"director,writer,editor"
"tt8352124","Dany Boon: Des Hauts-De-France","Comedy","Comedy","tvSpecial","113","0",6.3,103,"nm0620964","Isabelle Nanty","1962",NA,"actress,writer,director"
"tt7490256","27: Gone Too Soon","Documentary","Documentary,Music","movie","90","0",4.9,1353,"nm0621048","Simon Napier-Bell","1939",NA,"soundtrack,writer,director"
"tt4136828","2:Hrs","Family","Family","movie","85","0",4.2,1003,"nm0628492","D. James Newton","1969",NA,"actor,director,producer"
"tt8125842","Blindsone","Drama","Drama","movie","98","0",7,1131,"nm0637259","Tuva Novotny","1979",NA,"actress,director,writer"
"tt8359848","Climax","Drama","Drama,Horror,Music","movie","97","0",6.9,76545,"nm0637615","Gaspar Noé","1963",NA,"director,producer,writer"
"tt8900302","Kucumbu tubuh indahku","Drama","Drama","movie","105","0",7.4,506,"nm0637838","Garin Nugroho","1961",NA,"director,writer,producer"
"tt8463906","The Truth About Marriage","Comedy","Comedy,Documentary","movie","82","0",7.4,78,"nm0638630","Roger Nygard","1962",NA,"editor,director,producer"
"tt8094308","Citizen Lane","Documentary","Documentary,Drama","movie","80","0",7.7,38,"nm0642823","Thaddeus O'Sullivan","1947",NA,"director,cinematographer,miscellaneous"
"tt7982804","Là où les putains n'existent pas","Documentary","Documentary","tvMovie","56","0",7.2,58,"nm0653994","Ovidie","1980",NA,"actress,director,writer"
"tt8095860","Grâce à Dieu","Crime","Crime,Drama","movie","137","0",7.2,7907,"nm0654830","François Ozon","1967",NA,"director,writer,editor"
"tt7317324","Egg","Comedy","Comedy","movie","90","0",5.1,926,"nm0657734","Marianna Palka","1981",NA,"actress,director,writer"
"tt7874378","Pitbull. Ostatni Pies","Action","Action,Crime,Drama","movie","124","0",6.2,1941,"nm0664582","Wladyslaw Pasikowski","1959",NA,"director,writer,actor"
"tt6918686","Peropero: Breakdown in Tokyo","Comedy","Comedy,Drama,Music","movie","84","0",5.4,15,"nm0667041","Zoltan Paul","1953","2022","actor,writer,director"
"tt7945098","Witness Unprotected","Thriller","Thriller","tvMovie","90","0",3.9,247,"nm0676248","Fred Olen Ray","1954",NA,"director,producer,writer"
"tt9217772","A Wedding for Christmas","Romance","Romance","tvMovie","90","0",5.3,1050,"nm0676248","Fred Olen Ray","1954",NA,"director,producer,writer"
"tt6932818","De dirigent","Biography","Biography,Drama","movie","137","0",7.3,4115,"nm0676577","Maria Peters","1958",NA,"producer,writer,director"
"tt8115684","Journey to the Docile Pink Planet","Adventure","Adventure,Sci-Fi","movie","100","0",4.8,14,"nm0680369","Doug Phillips","1950",NA,"actor,writer,producer"
"tt6904432","4EVR","Horror","Horror,Short,Thriller","short","13","0",8.4,5,"nm0684248","Sergio Pinheiro","1977",NA,"director,producer,editor"
"tt10064534","Parecido","Comedy","Comedy","tvSeries","10","0",7.3,10,"nm0685289","Martín Piroyansky","1986",NA,"actor,director,writer"
"tt8766252","No Snow for Christmas","Animation","Animation,Short","short","3","0",6.6,44,"nm0687739","Bill Plympton","1946",NA,"director,animation_department,writer"
"tt3614286","Lovesick Fool - Love in the Age of Like","Animation","Animation,Comedy,Short","short","40","0",7,50,"nm0688913","Dominic Polcino","1964",NA,"director,animation_department,assistant_director"
"tt8736994","Frozen Sasquatch","Horror","Horror","movie","73","0",3,114,"nm0689789","Mark Polonia","1968",NA,"editor,director,actor"
"tt8074328","Ghost of Camp Blood","Horror","Horror","movie","73","0",2.2,194,"nm0689789","Mark Polonia","1968",NA,"editor,director,actor"
"tt9038976","Battle Bots","Action","Action,Adventure,Sci-Fi","movie","67","0",2,159,"nm0689789","Mark Polonia","1968",NA,"editor,director,actor"
"tt8420672","War Raiders","Action","Action","movie","71","0",3,927,"nm0689789","Mark Polonia","1968",NA,"editor,director,actor"
"tt6688832","Miss Dalí","Drama","Drama","movie","165","0",5.2,91,"nm0690532","Ventura Pons","1945",NA,"director,producer,writer"
"tt6795080","Punk Band","Documentary","Documentary","movie","80","0",6.6,26,"nm0690596","Bradley Pontecore","1974",NA,"writer,producer,director"
"tt7937636","Wut","Crime","Crime,Drama,Mystery","tvEpisode","89","0",6.7,96,"nm0698283","Andreas Prochaska","1964",NA,"director,editor,producer"
