,energy_100g,fat_100g,saturated-fat_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,vitamin-a_100g,vitamin-c_100g,calcium_100g,iron_100g,score
32450,1898.0,21.0,2.0,0.0706356311548791,0.0075157128680119,59.0,29.0,2.0,6.0,0.78,0.307086614173228,0.0007816066481994,0.0567241379310344,0.7653333333333334,0.0117549019607843,D
49123,1752.0,21.0,14.3,0.052063492063492,0.0097567856630824,48.4,15.1,0.0,6.6,0.9,0.354330708661417,0.0005098778004073,0.0243169811320754,0.1413653846153846,0.0043267411865864,E
50782,2255.0,55.0,4.2,0.2471698113207547,0.016818779342723,12.6,10.9,0.0,1.2,2.4,0.944881889763779,0.0006061678832116,0.0777035040431266,0.2834381625441696,0.0087654377880184,E
21108,323.0,5.5,3.7,0.0569395017793593,0.0007029411764705,5.1,1.4,0.0,1.9,1.27,0.5,0.0003733818181818,0.0356301369863013,0.6267777777777778,0.0118629526462395,C
32944,908.0,30.666666666666668,5.3,0.085377499253954,0.0191180946080052,21.0,21.0,0.0,4.6,0.21,0.0826771653543307,0.0004976592797783,0.0340114942528735,0.6415215311004785,0.007,D
8998,1510.0,1.6,0.3,0.0,0.0,69.5,3.1,2.9,14.5,0.005,0.0019685039370078,0.0003409398907103,0.0176754385964912,0.0944117647058823,0.003,A
30091,1411.0,0.5,0.5,0.0002387347060578,0.0,80.0,68.0,0.5,3.5,0.0254,0.01,1.2923076923076924e-05,0.0093294460641399,0.072,0.0117647058823529,D
30867,2025.0,23.6,3.3,0.0233960011936735,0.0,52.3,1.4,5.0,13.1,1.8288,0.72,0.0004434871794871,0.0558434782608695,0.7240963855421687,0.0078791495198902,D
50542,2176.0,36.45588235294117,17.4,0.292361111111111,0.01298779342723,39.726470588235294,26.7,2.2,5.6,0.4,0.15748031496063,0.0005448540145985,0.0664905660377358,0.2786325088339222,0.0061663594470046,E
13609,276.0,2.6,0.0,0.0889967637540453,0.0001998572448251,14.785714285714286,14.5,2.1,0.4,0.004,0.0015748031496063,0.0003564705882352,0.008544,0.0354166666666666,0.0014488888888888,B
30223,971.0,14.0,5.6,0.0041778573560131,0.0,0.6,0.4,0.0,26.0,4.99999999999999,1.96850393700787,9.821538461538462e-05,0.0709037900874635,0.2230487804878048,0.0062006858710562,D
36931,1544.0,11.2,3.9,0.0947124600638977,0.0194108108108108,68.1,2.0,6.8,13.0,2.1,0.826771653543307,0.0002852927374301,3.870123796423659e-05,0.3747272727272727,0.0150248175182481,D
7404,456.0,3.8,0.7,0.0,0.0,0.5,0.5,0.0,19.0,0.13,0.0511811023622047,3.1812356979405034e-05,0.0126910994764397,0.12,0.0031914285714285,A
30990,1150.0,22.0,14.0,0.0270665472993136,0.0,0.0,0.0,0.0,20.0,1.778,0.7,0.0004952392947103,0.054508,0.333,0.0149324324324324,D
43720,2272.0,31.6,11.0,0.0841666666666666,0.0174444444444444,57.3,57.0,4.0,6.0,0.0,0.0,0.00013,0.0,0.0,0.0022083333333333,E
1865,575.0,6.7,2.3,0.0078044280442804,0.0034434434434434,9.0,1.2,4.3,8.2,1.0,0.393700787401575,0.0002598285714285,0.0153992263056092,0.1288495575221239,0.0039169146005509,A
8410,100.0,0.95,0.0,0.0,0.0,11.571428571428571,3.6,0.8,1.9,0.1,0.0393700787401575,7.640732265446225e-06,0.0122307692307692,0.12,0.0117621951219512,A
23268,579.0,6.3,1.8,1.0,0.000140768588137,2.8,1.6,0.0,17.0,1.4,0.551181102362205,0.00012,0.0324233128834355,0.2530602409638554,0.003512,C
36509,1067.0,12.0,5.4,0.2508988764044944,0.0182634660421545,23.0,3.4,1.5,14.0,1.3,0.511811023622047,0.0003401603317208,6.963512880562061e-05,0.3197674418604651,0.002581475409836,D
35585,612.0,5.0,0.9,0.1421671826625387,0.030374834437086,0.9,0.3,0.0,24.2,3.1,1.22047244094488,0.000425408431237,0.0217506535947712,0.2970679611650485,0.0079787878787878,D
50286,1886.0,16.6,8.3,0.2479166666666666,0.0089014084507042,70.2,61.7,0.22,4.1,0.42,0.165354330708661,0.0004794525547445,0.0545300988319856,0.2735064782096584,0.0055888682745825,E
10396,109.0,1.9714285714285715,0.3,0.0,0.0091463414634146,5.071428571428571,1.9,0.8,0.7,0.6799999,0.267716496062992,0.00012,0.0175145454545454,0.0667297297297297,0.0046027777777777,B
4032,254.0,3.0,1.33,0.0177998154981549,0.0,1.3,2.5,2.4,6.0,0.381,0.15,0.0003422264313387,0.0127896995708154,0.12,0.00823,A
32892,2561.0,6.333333333333333,6.7,0.0838257236645777,0.0178967912669533,39.333333333333336,4.9,9.6,25.0,1.9,0.748031496062992,0.0005275484764542,0.0364022988505747,0.7751291866028709,0.007,D
7573,1498.0,1.0,0.3,0.0,0.0,78.3,0.7,3.7,7.0,0.0,0.0,2.7751716247139587e-05,0.022005,0.3498840579710144,0.0031475324675324,A
16439,264.0,4.633333333333334,1.5,0.053670133729569,0.0637619047619047,15.766666666666666,4.6,0.0,3.2,0.08,0.031496062992126,0.000107464516129,0.0103839335180055,0.1380289855072463,0.0047210526315789,B
30373,2035.0,22.0,1.6,0.0086541330945986,0.0,65.0,0.5,3.5,5.2,2.54,1.0,0.0001951384615384,0.1408746355685131,0.1315853658536585,0.0065916323731138,D
47120,1794.0,24.6,13.2,0.2507726269315673,0.052490909090909,44.5,32.0,2.5,6.3,0.55,0.216535433070866,0.0002458181818181,0.010687984496124,0.3443399014778325,0.0042172794117647,E
8234,1494.0,4.5,0.4,0.0,0.0,68.5,15.0,9.7,10.0,0.23,0.0905511811023622,1.1869565217391304e-05,0.0151072164948453,0.1266081871345029,0.0119090909090909,A
50630,1590.0,37.0,13.0,0.2881401617250674,0.0143924882629107,3.0,1.7,0.875,10.0,1.3,0.511811023622047,0.0005673357664233,0.0706019766397124,0.2803945818610129,0.0071193548387096,E
40692,949.0,6.9,3.9,0.0539730134932533,0.0,31.4,2.6,2.2,9.4,1.4,0.551181102362205,0.0003476979982593,0.0378301886792452,0.3449186046511627,0.007930303030303,D
26276,2109.0,27.5,2.3,0.8842030021443888,0.0049815418023887,55.4,0.4,5.1,6.4,1.0,0.393700787401575,0.0001288590604026,0.052,0.202013698630137,0.0083967741935483,C
3098,556.0,2.65,2.2,0.0134916974169741,0.0006548872180451,9.2,1.7,4.2,8.4,0.8,0.31496062992126,0.0004785269048643,0.0132658959537572,0.1210791366906474,0.0062147138964577,A
42083,1113.0,21.0,0.0,0.381651376146789,0.0,20.7,60.0,0.0,0.4,0.0,0.0,3.6444007858546176e-05,0.0111931407942238,0.5205257731958763,0.0098672566371681,D
51889,2071.0,26.98,11.0,0.0019047619047619,0.0340414634146341,61.36,29.0,3.1,6.5,0.85,0.334645669291339,0.0,0.0,0.2107397260273972,9.365558912386708e-06,E
4323,274.0,1.1,0.3,0.0191420664206642,0.0,1.0,0.5,0.5,12.7,1.1,0.433070866141732,0.0002997602238484,0.01595,0.1444081632653061,0.5200222040816325,A
9229,142.0,3.7,0.4,0.0,0.0,61.2,5.73,1.9,1.0,0.007,0.002755905511811,0.0003426294820717,0.0075438596491228,0.1277538461538461,0.0035303964757709,A
9691,79.0,1.6666666666666663,0.1,0.0,0.0198932926829268,5.366666666666667,0.6,0.0,2.2,0.7,0.275590551181102,7.333333333333333e-05,0.008005617977528,0.0807446808510638,0.0550952808988764,B
50890,2724.0,6.3,11.0,0.2180592991913746,0.0126315789473684,37.13333333333333,5.0,0.0,27.0,0.6,0.236220472440945,0.0006337591240875,0.0827493261455525,0.2376669421487603,0.0099350230414746,E
1070,1485.0,0.6,0.1,0.0041374538745387,0.0114014014014014,78.0,0.3,1.4,7.4,0.01,0.0039370078740157,0.0001686403404255,0.0093416666666666,0.0497777777777777,0.004676923076923,A
7743,298.0,0.1,0.1,0.0,0.0,15.9,13.3,1.9,0.5,0.0029972,0.00118,2.3667048054919906e-05,0.016055,0.705159420289855,0.0031033766233766,A
23403,1080.0,12.5,5.5,1.0,8.437761069340021e-05,22.6,3.0,1.6,13.0,1.12,0.440944881889764,0.00012,0.0365644171779141,0.1813209302325581,0.0037637540453074,C
45161,1435.0,4.3,0.4,0.1110411985018726,0.1253624503686897,70.1,32.7,0.0,7.8,11.8,4.64566929133858,0.0004453182374541,0.0594715073529411,0.63,0.01111,E
17371,1046.0,0.2142857142857143,0.5,0.4514563106796116,0.0,28.42857142857143,3.9,7.2,7.8,1.4,0.551181102362205,2.307692307692308e-05,0.0,0.0307692307692307,0.0008307692307692,B
11722,1452.0,1.5,0.35,0.0,0.0046325350949628,72.0,6.3,0.0,10.0,0.01,0.0039370078740157,0.0002844642857142,0.0606294416243654,0.1283720930232558,0.007,B
36457,844.0,13.5,8.6,0.2134082397003745,0.0154016393442622,11.4,0.5,6.92,8.2,1.0,0.393700787401575,0.0003449578438147,7.618688524590164e-05,0.3024324324324324,0.0026070491803278,D
36788,1117.0,8.375,0.0,0.2706070287539936,0.0249182432432432,45.0,66.6,0.0,2.0,0.0,0.0,0.0003081407821229,4.324497936726273e-05,0.9884615384615384,0.0086054744525547,D
8117,1502.0,1.125,0.9,0.0,0.0,56.425,15.0,7.2,9.5,0.31,0.122047244094488,1.4680778032036612e-05,0.0152278350515463,0.1255323699421965,0.0107409638554216,A
42833,1854.0,12.377777777777776,5.3,0.0,0.1018536585365853,59.65555555555555,2.9,3.1,11.5,2.3,0.905511811023622,0.000132975609756,0.0,0.2453688524590164,0.00414375,D
48904,2105.0,18.6,15.0,0.0752380952380952,0.0126276480286738,35.1,35.0,1.6,5.7,0.32,0.125984251968504,0.0005036687631027,0.0386867469879518,0.1647058823529411,0.0053624247635425,E
22540,1854.0,9.0,3.5,1.0,0.0004448621553884,20.3,12.0,0.0,30.0,0.02,0.0078740157480315,0.0001664866123399,0.0266107382550335,0.612556862745098,0.0135843621399176,C
9154,139.0,2.2,0.3,0.0,0.0,25.4,2.0,2.0,3.3,0.677,0.267,0.0004920318725099,0.0108333333333333,0.1290689655172414,0.0030678414096916,A
38720,1033.0,11.0,5.8,0.0,0.0307294589178356,52.0,2.7,3.0,11.0,1.7526,0.69,0.0001503263707571,0.017806959947472,0.7127368421052631,0.007,D
14669,632.0,9.3,1.5,0.3748651564185544,0.0011456102783725,0.8,0.7,0.0,14.9,0.8,0.31496062992126,0.0001615384615384,0.0309890109890109,0.1487313432835821,0.005413692946058,B
27401,808.0,10.2,1.2,0.0800571837026447,0.0455301327885597,21.0,4.7,0.0,3.3,1.3,0.511811023622047,0.0001259999999999,0.00672,0.1443577981651376,0.0035606382978723,C
38419,1199.0,30.5,3.4,0.3384615384615385,0.0192330508474576,1.2,0.8,0.0,1.5,3.5,1.37795275590551,0.0001202001740644,0.0083204202232436,0.139840909090909,0.0110343347639484,D
7550,1505.0,1.9,0.3,0.0,0.0,70.0,6.0,3.0,13.0,0.02,0.0078740157480315,2.8304347826086955e-05,0.02281,0.3018173913043478,0.0031535064935064,A
6217,82.0,0.3,0.1,0.0,0.0,1.8,1.8,1.9,1.5,0.508,0.2,0.0001808719346049,0.0097110187110187,0.1281865284974093,0.0023724137931034,A
21253,1046.0,11.46,5.0,0.1430678466076696,0.0009824561403508,19.5,1.7,1.7,10.1,1.04004,0.409464566929134,0.0003672526193247,0.0307954545454545,0.2121913580246913,0.007,C
28075,657.0,5.8,2.9,0.0341085271317829,0.0,24.6,21.6,5.733333333333333,1.4,0.15,0.0590551181102362,2.272727272727273e-05,0.0029629629629629,0.0600718562874251,0.0032432432432432,C
10508,745.0,4.1,2.4,0.0,0.0074390243902439,4.324999999999999,1.8,1.1,6.7,0.65,0.255905511811024,7.15625e-05,0.0295,0.0728689138576779,0.0018093189964157,B
38479,510.0,28.0,18.0,0.4153846153846154,0.0235550847457627,55.0,52.0,7.1,4.8,0.01,0.0039370078740157,0.0001262053959965,0.0102114248194353,0.7350681818181818,0.0100042918454935,D
34242,1239.5,22.0,16.4,0.0,0.0496037049288785,2.7,0.72,0.0,20.0,1.7,0.669291338582677,0.000549313407049,0.0643228758169934,0.6184303797468355,0.0066106870229007,D
39130,1532.0,29.0,19.0,0.0184005201560468,0.0167615230460921,0.5,0.5,0.0,27.0,0.7,0.275590551181102,0.0001913620539599,0.0307288246881155,1.0,0.007,D
39258,1326.0,12.433333333333334,9.8,0.0267230169050715,0.0124008016032064,12.533333333333331,3.7,1.4,9.0,1.51,0.594488188976378,0.0002041731940818,0.0347629678266579,0.6090476190476191,0.007,D
47442,1188.0,28.98333333333333,17.0,0.3656818181818182,0.0319999999999999,9.633333333333333,1.3,0.0,18.0,1.5,0.590551181102362,0.0004694903846153,0.0396852288461538,0.3184875,0.0060385576923076,E
48335,2367.0,43.0,28.0,0.3266844207723036,0.0184184312714776,34.0,28.0,0.0,8.1,0.01,0.0039370078740157,0.0001667187348837,0.0124199076923076,0.2032251813953488,0.0036817702702702,E
23529,669.0,12.5,0.9,1.0,3.1746031746031724e-05,3.0,1.7,3.5,7.5,6.1976,2.44,0.00012,0.037030303030303,0.2233783783783783,0.0037229773462783,C
35958,1602.0,22.4,13.7,0.1267698658410732,0.0006703910614525,3.133333333333333,2.5,2.2,14.5,1.77,0.696850393700787,0.0003909955079474,0.0099267973856209,0.373938775510204,0.0163947916666666,D
36165,1560.0,20.0,14.0,0.0028838951310861,0.0035614525139664,40.0,3.0,2.5,5.3,1.7,0.669291338582677,0.0003718977194194,0.0033650326797385,0.9792666666666666,0.0038869565217391,D
48861,2190.0,29.0,10.0,0.0797883597883598,0.0131913333333333,59.0,58.0,3.0,5.5,0.12192,0.048,0.0005099790356394,0.0416656626506024,0.19,0.0055657781599312,E
17843,475.0,3.7,2.4,0.0,0.0,12.0,0.4,6.257142857142857,7.6,0.62,0.244094488188976,0.0001806593406593,0.0084430769230769,0.12,0.0073271028037383,B
26102,2628.0,54.8,4.3,0.9731177829099308,0.0108382193268186,5.5,4.6,9.0,23.8,0.01,0.0039370078740157,0.00012,0.0175172413793103,0.877027027027027,0.0076954545454545,C
49923,1661.0,18.73333333333333,18.0,0.1559493670886076,0.0031070422535211,64.8,42.0,1.0,3.1,0.13,0.0511811023622047,0.000521875,0.05625,0.5436060606060605,0.0061949907235621,E
7421,714.0,6.2,0.8,0.0,0.0,25.0,0.5,2.1,2.5,0.05,0.0196850393700787,3.140389016018306e-05,0.0125130890052356,0.12,0.0031870129870129,A
39213,1254.0,22.5,4.4,0.0237971391417425,0.0139338677354709,0.1,0.1,0.1,24.7,4.17,1.64173228346457,0.0001996692776327,0.0333447143795141,0.6265,0.007,D
46733,1322.0,21.633333333333333,11.0,0.0011123470522803,0.0754293817356778,60.266666666666666,0.5,0.0,15.0,1.55,0.610236220472441,1.2392900856793148e-05,0.0040854779411764,0.0988403361344537,0.0009493788819875,E
17402,200.0,2.0,0.2,0.4617486338797814,0.0097232432432432,7.0,5.0,1.2,0.8,0.07,0.0275590551181102,2.5490196078431373e-05,0.029375,0.0619047619047619,0.0015139240506329,B
50355,2065.0,23.7,13.7,0.2598958333333333,0.0100028169014084,64.9,49.1,0.4874999999999998,4.4,0.41,0.161417322834646,0.0004970802919708,0.0577538185085354,0.2748881036513545,0.005473654916512,E
11797,1501.0,0.9,0.2,0.0,0.00556151940545,78.7,0.6,0.0,7.7,0.01,0.0039370078740157,0.000150909090909,0.0662131979695431,0.12,0.007,B
3638,440.0,2.5,0.3,0.0159824723247232,0.0007809523809523,13.0,1.7,1.0,7.0,0.8,0.31496062992126,0.0003997236332328,0.0305725338491295,0.1714323607427055,0.0041319444444444,A
17639,113.0,2.3433333333333333,0.03,0.0,0.001295238095238,4.333333333333333,2.0,0.0,0.4,0.0075,0.0029527559055118,4.661870503597132e-06,0.0005064748201438,0.0126315789473684,0.0003612903225806,B
16065,314.0,0.2,0.1,0.1814858841010401,0.0023911491791577,18.875,17.0,1.8,0.4,0.0,0.0,0.0001352129032258,0.012,0.1390451612903225,0.0021386851211072,B
17692,293.0,7.466666666666667,0.3,0.0,0.0,11.033333333333331,5.4,0.5,0.5,0.09,0.0354330708661417,4.285714285714286e-05,0.0019384615384615,0.12,0.0016822429906542,B
49425,870.0,0.1,0.1,0.0201058201058201,0.0057978795698924,51.3,50.0,3.625,0.1,0.1016,0.04,0.0005252545824847,0.0379924528301886,0.1864866863905325,0.0028985382631126,E
32767,2587.0,50.0,6.4,0.0800954938824231,0.0149609659278862,14.0,5.9,9.2,25.0,1.2,0.47244094488189,0.0005993975069252,0.0421494252873563,0.9768571428571428,0.0094270557029177,D
18151,2444.0,47.0,6.0,0.0,0.0242674418604651,8.2,2.3,7.0,30.0,0.01,0.0039370078740157,5.509186046511628e-05,0.0042,0.7150000000000001,0.0012837209302325,C
37458,1889.0,12.9,11.9,0.7755331088664421,0.0,74.0,4.9,2.8,7.7,0.02,0.0078740157480315,0.0002010905027932,2.1956121045392024e-05,0.129890909090909,0.0125265984654731,D
33171,1890.0,19.0,9.1,0.0921515965383467,0.0244495534237512,70.0,0.5,3.7,6.7,0.5,0.196850393700787,0.0003955041322314,0.0268304020100502,0.25459375,0.0023090909090909,D
47704,2000.0,23.9,7.4,0.850977363515313,0.01103025477707,35.5,37.0,0.0,5.6,0.88,0.346456692913386,0.0003718571428571,0.0437307857142857,0.088806050955414,0.0033964285714285,E
10871,16.8,0.0,0.0,0.0,0.001905487804878,0.0,0.0,0.0,0.0,0.0,0.0,0.00019589,0.0270588235294117,0.2283333333333333,0.0051670967741935,B
11511,988.0,8.9,3.1,0.0,0.0020189925681255,29.0,4.1,2.4,9.1,1.3,0.511811023622047,0.0006989285714285,0.0449204737732656,0.12,0.0060048895434462,B
1409,257.0,3.9,0.4,0.0057011070110701,0.008008008008008,3.6,2.8,3.5,1.4,0.38,0.149606299212598,0.000230775,0.0222,0.121801652892562,0.0052683284457478,A
9825,377.0,0.6,2.6,0.0,0.0178506097560975,42.95,11.0,0.0,7.4,0.08,0.031496062992126,0.0002437012987012,0.03792,0.1298780487804878,0.0101351351351351,B
24444,955.0,0.1,0.0,1.0,0.0007504454342984,55.0,54.0,1.0,0.5,0.0254,0.01,0.0001744297082228,0.0271578947368421,0.1556746987951807,0.006709294117647,C
30930,1580.0,3.01,0.602,0.0252760370038794,0.0,78.3,44.0,0.0,9.04,0.542,0.213,0.0004747179487179,0.053968,0.6671686746987953,0.0114864864864864,D
23667,477.0,4.5,0.4,1.0,0.00010439238653,10.0,3.7,0.3333333333333333,7.7,1.8,0.708661417322835,0.00012,0.0324137931034482,0.0903235,0.003677601744186,C
24858,2343.0,37.0,3.4,0.7296380090497737,0.004896866840731,49.7,0.4,4.7,5.4,1.2,0.47244094488189,0.0002238461538461,0.0318052631578947,0.3430508474576271,0.0042428676470588,C
10325,406.0,0.903,0.0645,0.0,0.0102286585365853,17.9,2.71,0.806,3.68,0.77,0.303,0.0002999578947368,0.0288888888888888,0.1833333333333333,0.0059951890756302,B
8594,314.0,2.25,0.3,0.0,0.0,5.8,8.8,0.9,3.6,0.16,0.062992125984252,3.2196796338672757e-06,0.0051538461538461,0.12,0.0067134146341463,A
44478,1975.0,41.03333333333333,5.9,0.2235955056179775,0.0897967914438502,1.1666666666666667,0.3,0.0,0.7,2.4,0.94488188976378,0.0001950623546511,0.001134738372093,0.140298769771529,0.0075737436548223,E
48645,2006.0,22.0,14.0,0.5571428571428572,0.0160228688172043,55.0,3.0,4.5,13.0,2.3,0.905511811023622,0.0005416771488469,0.0566295180722891,0.3170588235294118,0.0065872742906276,E
51885,2139.0,31.1,14.1,0.0,0.0305454545454545,48.6,38.4,5.6,6.9,0.0,0.0,1.5319767441860027e-06,0.000188953488372,0.2601018922852984,1.511627906976721e-05,E
31845,1428.0,0.5,0.2,0.0525813190092509,0.0,78.0,55.0,0.0,4.7,0.0499999999999999,0.0196850393700787,0.0004571261682242,0.067555944055944,0.9134426229508196,0.0067109826589595,D
13875,505.0,3.2,2.0,0.1607335490830636,0.0004371877230549,17.3,15.6,1.6,4.6,0.21,0.0826771653543307,0.0003198624484181,0.0213119999999999,0.4,0.0038133333333333,B
29379,276.0,4.0,0.4,0.0882800608828006,0.0166315789473684,5.3,5.0,1.5,1.5,1.00076,0.394,0.0005977543859649,0.0242424242424242,0.2666103896103896,0.001536,C
22950,665.0,12.0,8.0,1.0,0.0002736006683375,3.0,3.0,1.0500000000000005,10.0,1.1,0.433070866141732,0.00012,0.031076923076923,0.1308593350383631,0.00536,C
11410,932.0,9.3,1.1,0.0,0.000767960363336,22.7,2.0,0.0,10.9,1.01092,0.398,0.0008973214285714,0.0374010152284264,0.1249019607843137,0.0053920471281296,B
7907,331.0,1.0,0.1,0.0,0.0,1.0,0.0,0.0,16.0,1.016,0.4,1.972654462242563e-05,0.0154443298969072,0.457922699386503,0.06145,A
16440,281.0,3.7,2.5,0.0533283803863298,0.0640079365079365,5.0,4.8,1.75,3.5,0.1,0.0393700787401575,0.0001073903225806,0.0104066481994459,0.1374782608695652,0.0047054511278195,B
23977,644.0,0.2,0.0,1.0,0.00062635431918,37.0,36.0,1.0,0.5,0.0225,0.0088582677165354,0.00012,0.033449814126394,0.1400578034682081,0.0035739680232558,C
22599,623.0,5.35,4.2,1.0,0.0004202172096908,10.3,18.0,0.0,5.7,0.06,0.0236220472440945,0.0001572828870779,0.0247764227642276,0.4816,0.0116419753086419,C
5096,328.0,3.2,2.2,0.0119808743169398,0.0,5.0,5.0,0.05,6.9,0.14,0.0551181102362205,0.0005864383735705,0.0287341389728096,0.2389339622641509,0.00319173553719,A
39083,1953.0,16.2,8.7,0.0153446033810143,0.0183627254509018,72.5,31.3,2.4,6.0,0.55,0.216535433070866,0.0001866579634464,0.029247537754432,0.3344,0.007,D
34951,2301.0,39.4,6.0,0.0,0.0662557062520674,19.8,6.3,9.1,25.5,2.21,0.87007874015748,0.0004839011748445,0.0418480392156862,1.0,0.007,D
31265,792.0,10.8,7.22,0.0352730528200537,0.0,19.2,17.3,0.0,3.67,0.111,0.0437,0.0003497732997481,0.056983,0.4634615384615385,0.0068793969849246,D
38277,2109.0,27.5,2.3,0.1564102564102564,0.0090042372881355,55.4,4.4,0.0,6.4,1.3,0.511811023622047,5.587786259541985e-05,0.0038450426789231,0.3117222222222222,0.0134721030042918,D
45802,2044.0,50.0,21.7,0.1863636363636364,0.1050017016449234,4.2,0.8,1.64,6.8,1.4,0.551181102362205,0.000268788249694,0.0368872549019607,0.1968181818181818,0.0025819354838709,E
2788,1550.0,3.0,2.2,0.0120618081180811,0.0004218045112781,70.0,1.53,3.5,13.0,0.254,0.1,0.0005237658200602,0.0123699421965317,0.1485964912280701,0.0031324200913242,A
49807,5356.0,23.557142857142857,0.43,0.0972151898734177,0.0012553990610328,57.67142857142857,28.0,0.0,2.0,3.5,1.37795275590551,0.0005447046843177,0.0552905660377358,0.1029090909090909,0.0053505769230769,E
19953,1200.0,8.5,3.2,0.4749222797927461,0.0016776699029126,42.8,0.15,2.3,6.6,1.78,0.700787401574803,0.0004353997809419,0.0520124999999999,0.7323999999999999,0.0077099804305283,C
35626,869.0,7.3,0.8,0.1404747162022703,0.0265192052980132,24.5,1.4,1.1,10.3,2.2,0.866141732283465,0.0004216257774706,0.0204509803921568,0.3848398058252427,0.0081030303030303,D
14648,400.0,1.6,0.4,0.3692017259978424,0.0011268736616702,16.4,9.5,1.4,3.0,0.381,0.15,0.0001507692307692,0.028465934065934,0.1305,0.0050390041493775,B
16023,510.0,4.6,2.5,0.1958395245170877,0.002353675945753,13.7,2.2,1.3,5.7,0.65,0.255905511811024,0.000138329032258,0.0110859375,0.1279354838709677,0.0025514186851211,B
24970,1828.0,13.7,3.0,0.6029411764705882,0.009429503916449,66.4,23.1,8.9,7.4,0.04,0.015748031496063,0.0002372148541114,0.02,0.2671186440677966,0.00396,C
47568,1109.0,38.65,6.9,0.7144144144144144,0.0225079617834394,2.075,0.0,0.0,27.0,4.9,1.92913385826772,0.0003397577639751,0.015029801863354,0.0911015923566879,0.002800900621118,E
10819,0.0,0.0,0.0,0.0,0.0026981707317073,0.0,0.0,0.5,0.0,0.0,0.0,0.00017808,0.0287136842105263,0.2139759036144578,0.0031957142857142,B
1569,500.0,1.3,0.1,0.0064391143911439,0.0064064064064064,22.0,2.6,3.3,3.0,0.53,0.208661417322835,0.0002089708737864,0.0153803278688524,0.1261019108280254,0.0055431034482758,A
20923,1004.0,7.2,2.7,0.2763938315539739,0.0001588235294117,35.0,4.9,0.6000000000000001,8.0,1.0,0.393700787401575,0.0001480181818181,0.0145114155251141,0.5000185185185185,0.009750139275766,C
35612,1100.0,9.7,4.3,0.1410526315789473,0.0278357615894039,27.6,0.0,2.1,15.2,1.23,0.484251968503937,0.000422917415342,0.02089477124183,0.3548689320388349,0.008060606060606,D
11750,425.0,3.4,2.3,0.0,0.0049793559042113,10.0,0.5,0.0,7.1,0.63,0.248031496062992,0.0002294642857142,0.0627140439932318,0.121860465116279,0.007,B
11358,194.0,2.7,0.3,0.0,0.0001238645747316,4.8,1.9,0.5,0.5,0.1,0.0393700787401575,0.0009994642857142,0.0335296108291032,0.12,0.0050765243004418,B
